Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address (Administrative Location),City (Administrative Location),State (Administrative Location),Zip Code (Administrative Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Zip Code (Physical Location),Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8403900986,MESOPOTAMIA MEMORIAL AND HISTORICAL ASSOCIATION,MESOPOTAMIA MEMORIAL AND HISTORICAL ASSOCIATION,,HISTORIC PRESERVATION,,PO BOX 54,MESOPOTAMIA,OH,44439,,,,,,41.46441,-80.95041,4,155,39,4,341376262,,,
8403901398,METAMORA AREA HISTORICAL SOCIETY,METAMORA AREA HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 174,METAMORA,OH,43540,,,,,4198294113,41.67697,-83.902,4,51,39,4,753157854,201412,0,0
8403901401,METER STAMP SOCIETY,METER STAMP SOCIETY INC,,HISTORIC PRESERVATION,,3238 BELVOIR BLVD,BEACHWOOD,OH,44122,,,,,,41.471,-81.53046,2,35,39,4,760781925,201412,0,0
8403900655,MIAMI COUNTY HISTORICAL & GENEALOGICAL SOCIETY,MIAMI COUNTY HISTORICAL & GENEALOGICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 305,TROY,OH,45373,PO BOX 808,PIQUA,OH,45373,,40.15145,-84.24531,3,109,39,4,311304227,,,
8403900498,MIAMI HISTORICAL SOCIETY OF WHITEWATER TOWNSHIP,MIAMI HISTORICAL SOCIETY OF WHITEWATER TOWNSHIP,,HISTORIC PRESERVATION,,7998 MAIN STREET BOX 744,MIAMITOWN,OH,45041,,,,,5133533698,39.21406,-84.70473,2,,39,4,300691289,201412,0,0
8409503708,MIAMI UNIVERSITY ART MUSEUM,MIAMI UNIVERSITY,,ART MUSEUM,MIAMI UNIVERSITY,801 SOUTH PATTERSON AVENUE,OXFORD,OH,45056,,,,,5135292232,39.5103,-84.73522,4,17,39,4,316402089,201306,,
8403900532,MIAMI VALLEY STEAM THRESHERS ASSOCIATION,THE MIAMI VALLEY STEAM THRESHERS ASSOCIATION INC,,HISTORY MUSEUM,,PO BOX 364,PLAIN CITY,OH,43064,,,,,6142700007,40.10941,-83.26428,3,97,39,4,310892194,201312,62084,-8539
8403901349,MIAMISBURG HISTORICAL SOCIETY,MIAMISBURG HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 774,MIAMISBURG,OH,45343,4 N MAIN ST,MIAMISBURG,OH,45343,9378595000,39.64212,-84.28893,2,113,39,4,510143457,201312,0,0
8403900584,MID-OHIO HISTORICAL MUSEUM,MID-OHIO HISTORICAL MUSEUM INC,,HISTORY MUSEUM,,PO BOX 82,CANAL WINCHESTER,OH,43110,700 WINCHESTER PIKE,CANAL WINCHESTER,OH,43110,6148375573,39.85712,-82.82232,2,49,39,4,311041179,201406,17239,33875
8403901369,MID-OHIO VALLEY SPORTS HALL OF FAME,MID-OHIO VALLEY SPORTS HALL OF FAME,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,BOX 11,BELLE VALLEY,OH,43717,,,,,7407325558,39.80213,-81.55196,4,121,39,4,541868995,201408,0,0
8403901176,MIDDLEBURG HEIGHTS HISTORICAL SOCIETY,MIDDLEBURG HEIGHTS HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,6877 MIDDLEBROOK BLVD STE 7,MIDDLEBURG HEIGHTS,OH,44130,,,,,,41.37988,-81.80763,2,35,39,4,341860527,201312,5335,4568
8403900991,MIDDLEFIELD HISTORICAL SOCIETY,MIDDLEFIELD HISTORICAL SOCIETY INC,,HISTORIC PRESERVATION,,PO BOX 1100,MIDDLEFIELD,OH,44062,14979 S STATE AVE,MIDDLEFIELD,OH,44062,4406320400,41.46078,-81.07279,3,55,39,4,341391315,201410,0,0
8403900478,MIDDLETOWN AFRICAN AMERICAN HERITAGE AND CULTURAL CENTER,MIDDLETOWN AFRICAN AMERICAN HERITAGE AND CULTURAL CENTER,,GENERAL MUSEUM,,615 7TH AVENUE,MIDDLETOWN,OH,45044,,,,,,39.50986,-84.41468,1,17,39,4,274481084,201212,0,0
8403900848,MIDDLETOWN FINE ARTS CENTER,MIDDLETOWN FINE ARTS CENTER,MIDDLETOWN FINE ARTS CENTER,ART MUSEUM,,PO BOX 441,MIDDLETOWN,OH,45042,130 N VERITY PKWY,MIDDLETOWN,OH,45042,5134242417,39.51777,-84.40105,1,17,39,4,316014837,201406,504536,503839
8403900086,MIDDLETOWN HISTORICAL SOCIETY CANAL MUSEUM,MIDDLETOWN HISTORICAL SOCIETY CANAL MUSEUM,,HISTORIC PRESERVATION,,1605 N VERITY PKWY,MIDDLETOWN,OH,45042,,,,,5134227161,39.5268,-84.36639,1,17,39,4,,,,
8403901244,MILAN HISTORICAL MUSEUM,MILAN HISTORICAL MUSEUM,,HISTORY MUSEUM,,PO BOX 308,MILAN,OH,44846,10 S EDISON DRIVE,MILAN,OH,44846,4194992968,41.29674,-82.60152,3,43,39,4,346539143,201312,178038,171833
8403900630,MILES GREENWOOD HISTORICAL FIRE APPARATUS SOCIETY,THE MILES GREENWOOD HISTORICAL FIRE APPARATUS SOCIETY,,HISTORIC PRESERVATION,,1698 STATE ROUTE,AMELIA,OH,45102,,,,,,39.02616,-84.2149,2,25,39,4,311204954,201412,0,0
8403900573,MILFORD AREA HISTORICAL SOCIETY,MILFORD AREA HISTORICAL SOCIETY INC,,HISTORIC PRESERVATION,,906 MAIN ST,MILFORD,OH,45150,,,,,5132480324,39.17993,-84.27799,2,25,39,4,311009491,201312,70263,70263
8403901082,MILITARY AVIATION PRESERVATION SOCIETY,MILITARY AVIATION PRESERVATION SOCIETY,,HISTORY MUSEUM,,2260 INTERNATIONAL PA,NORTH CANTON,OH,44720,,,,,3308966332,40.91425,-81.45919,2,153,39,4,341651715,201312,531969,451712
8403900092,MILL CREEK FALLS HISTORY CENTER,MILL CREEK FALLS HISTORY CENTER,,GENERAL MUSEUM,,8404 WEBB TER,CLEVELAND,OH,44105,,,,,2162719300,41.4443,-81.62619,1,35,39,4,,,,
8409503717,MILLER GALLERY,OTTERBEIN UNIVERSITY,,ART MUSEUM,OTTERBEIN UNIVERSITY,33 COLLEGEVIEW ROAD,WESTERVILLE,OH,43081,,,,,6148231792,40.12477,-82.93551,2,49,39,4,314379532,201306,118228440,95970972
8409502340,MILLER NATURE PRESERVE,MILLER NATURE PRESERVE,,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,2739 CENTER ROAD,AVON,OH,44011,2739 CENTER ROAD,AVON,OH,44011,,41.44828,-82.01905,2,93,39,4,,,,
8403900768,MILTON-UNION VETERANS MEMORIAL ASSOCIATION,MILTON-UNION VETERANS MEMORIAL ASSOCIATION INC,,HISTORIC PRESERVATION,,PO BOX395,WEST MILTON,OH,45383,,,,,,39.9562,-84.32767,2,109,39,4,311621249,201112,0,0
8403900265,MINERAL CITY AREA HISTORICAL SOCIETY,MINERAL CITY AREA HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BIOX74,MINERAL CITY,OH,44656,,,,,,40.56577,-81.33613,4,157,39,4,203015921,201312,0,0
8403900395,MINSTER HISTORICAL SOCIETY,MINSTER HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,112 WEST FOURTH STREET,MINSTER,OH,45865,,,,,4196284600,40.39307,-84.38272,3,11,39,4,260614798,201312,0,0
8409502344,MISSION OAKS GARDENS,MISSION OAKS GARDENS,,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,PO BOX 445,ZANESVILLE,OH,43702,,,,,,39.94082,-82.00678,3,119,39,4,,,,
8403900356,MOBILE MILITARY MUSEUM,MOBILE MILITARY MUSEUM INC,,GENERAL MUSEUM,,11885 PORTAGE RD,PORTAGE,OH,43451,,,,,,41.32513,-83.62193,4,173,39,4,237246029,,,
8403901005,MOGADORE HISTORICAL SOCIETY,MOGADORE HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,87 S CLEVELAND AVE,MOGADORE,OH,44260,144 S CLEVELAND AVENUE,MOGADORE,OH,44260,3306289228,41.04744,-81.39323,2,153,39,4,341415417,201404,0,0
8403900328,MOHICAN HISTORICAL SOCIETY,MOHICAN HISTORICAL SOCIETY INC,,HISTORIC PRESERVATION,,203 E MAIN ST,LOUDONVILLE,OH,44842,,,,,4199944050,40.63566,-82.2305,4,5,39,4,237071225,201312,141669,
8403901441,MOHICAN OUTDOOR SCHOOL,MOHICAN OUTDOOR SCHOOL,,HISTORIC PRESERVATION,,5370 BUNKER HILL ROAD NORTH,BUTLER,OH,44822,5370 BUNKER HILL ROAD NORTH,BUTLER,OH,44822,4199386671,40.61585,-82.38385,4,139,39,4,,,,
8403901347,MONROE COUNTY HISTORICAL SOCIETY,MONROE COUNTY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 538,WOODSFIELD,OH,43793,118 HOME AVE,WOODSFIELD,OH,43793,7404721933,39.75981,-81.10899,4,111,39,4,510140528,201404,0,0
8403900621,MONROE HISTORICAL SOCIETY,MONROE HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,10 E ELM STREET,MONROE,OH,45050,,,,,5135392270,39.44229,-84.36204,2,17,39,4,311175074,201312,0,0
8403901142,MONTANA INSTITUTE OF THE ARTS,MONTANA INSTITUTE OF THE ARTS,,HISTORIC PRESERVATION,,708 BROADWAY AVE,BEDFORD,OH,44146,,,,,,41.39206,-81.5363,2,35,39,4,341808623,,,
8403900078,MONTGOMERY COUNTY HISTORICAL SOCIETY,MONTGOMERY COUNTY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,7 NORTH MAIN STREET,DAYTON,OH,45402,,,,,,39.62934,-84.15897,2,113,39,4,,,,
8403900765,MONTGOMERY HISTORICAL PRESERVATION ASSOCIATION,MONTGOMERY HISTORICAL PRESERVATION ASSOCIATION,,HISTORIC PRESERVATION,,7650 COOPER ROAD,MONTGOMERY,OH,45242,,,,,5139841465,39.22726,-84.35765,2,61,39,4,311615131,201412,0,0
8403900696,MONTPELIER VINTAGE HOMES ASSOCIATION,MONTPELIER VINTAGE HOMES ASSOCIATION,,HISTORIC PRESERVATION,,202 S JONESVILLE ST,MONTPELIER,OH,43543,,,,,,41.58493,-84.61076,3,171,39,4,311425112,201412,0,0
8403900275,MONUMENT PRESERVATION,MONUMENT PRESERVATION INC,,HISTORIC PRESERVATION,,2526 S 5TH ST,IRONTON,OH,45638,,,,,,38.51538,-82.6664,2,87,39,4,204197830,201412,0,0
8403901376,MOONVILLE RAIL TRAIL,MOONVILLE RAIL TRAIL INC,,HISTORIC PRESERVATION,,PO BOX 513,MCARTHUR,OH,45651,,,,,,39.26192,-82.50171,4,163,39,4,562311172,201412,0,0
8403900479,MORELAND COMMUNITY HISTORICAL SOCIETY,MORELAND COMMUNITY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,2171 EAGLE PASS,WOOSTER,OH,44691,,,,,,40.71153,-81.94347,4,169,39,4,274518237,201412,0,0
8403901020,MORELAND HILLS HISTORICAL SOCIETY,MORELAND HILLS HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,4350 SOM CENTER RD,MORELAND HILLS,OH,44022,,,,,4402481188,41.43632,-81.44454,2,35,39,4,341452105,201404,0,0
8403901361,MORGAN COUNTY HISTORICAL SOCIETY,MORGAN COUNTY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 524,MCCONNELSVILLE,OH,43756,142 EAST MAIN STREET,MCCONNELSVILLE,OH,43756,,39.64859,-81.85084,3,115,39,4,510189061,201312,37755,37255
8403900797,MORGAN TOWNSHIP HISTORICAL SOCIETY,MORGAN TOWNSHIP HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 20,SHANDON,OH,45063,,,,,5137380910,39.32492,-84.71319,4,17,39,4,311695060,201410,0,0
8403900606,MORRISTOWN HISTORIC PRESERVATION ASSOCIATION,MORRISTOWN HISTORIC PRESERVATION ASSOCIATION,,HISTORIC PRESERVATION,,MAIN STREET,MORRISTOWN,OH,43759,303 CHURCH ST,MORRISTOWN,OH,43759,7407821253,40.06367,-81.07193,4,,39,4,311104827,201412,0,0
8403901139,MORROW COUNTY ANTIQUE TRACTOR & EQUIPMENT ASSOCIATION,MORROW COUNTY ANTIQUE TRACTOR & EQUIPMENT ASSOCIATION INC,,HISTORY MUSEUM,,6656 STATE ROUTE 288,GALION,OH,44833,,,,,,40.69819,-82.70076,4,117,39,4,341799460,201312,37458,16797
8403900541,MORROW COUNTY HISTORICAL SOCIETY,MORROW COUNTY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 21,MOUNT GILEAD,OH,43338,,,,,,40.55815,-82.80001,4,117,39,4,310916479,201312,0,0
8403900305,MORTON ONE ROOM SCHOOL HISTORICAL SOCIETY,MORTON ONE ROOM SCHOOL HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,34 E MAIN ST,SHELBY,OH,44875,,,,,,40.88128,-82.65776,3,139,39,4,223875809,201312,0,0
8403900096,MOTORCYCLE HALL OF FAME MUSEUM,AMERICAN MOTORCYCLE HERITAGE FOUNDATION,,GENERAL MUSEUM,,13515 YARMOUTH DR,PICKERINGTON,OH,43147,,,,,6148562222,39.93363,-82.78312,2,45,39,4,311047849,201309,968085,676697
8403900633,MOTTS MILITARY MUSEUM,MOTTS MILITARY MUSEUM INC,,HISTORY MUSEUM,,5075 S HAMILTON RD,GROVEPORT,OH,43125,,,,,6148361500,39.86076,-82.88611,2,49,39,4,311225950,201312,235644,226331
8403900816,MOUND SCIENCE AND ENERGY MUSEUM,MOUND SCIENCE AND ENERGY MUSEUM,,HISTORY MUSEUM,,1075 MOUND RD,MIAMISBURG,OH,45342,,,,,9373534457,39.63638,-84.2898,2,113,39,4,311744106,201312,13141,12671
8403901181,MOUNT EATON HISTORICAL SOCIETY,MOUNT EATON-PAINT TOWNSHIP HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 119,MOUNT EATON,OH,44659,,,,,3302804490,40.69477,-81.70338,4,169,39,4,341886172,201312,0,0
8403900603,MT HEALTHY HISTORICAL SOCIETY,MT HEALTHY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,1544 MCAKIN AVENUE,CINCINNATI,OH,45231,,,,,,39.24178,-84.54263,2,,39,4,311095127,201406,0,0
8403901399,MULTICULTURAL GENEALOGICAL CENTER OF SOUTHEASTERN OHIO,MULTICULTURAL GENEALOGICAL CENTER OF SOUTHEASTERN OHIO INC,,HISTORY MUSEUM,,PO BOX 125,CHESTERHILL,OH,43728,,,,,,39.4909,-81.88865,4,115,39,4,760730553,201312,0,0
8403900934,MUNROE FALLS HISTORICAL SOCIETY,MUNROE FALLS HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,204 TALLWOOD DRIVE,TALLMADGE,OH,44278,,,,,,41.13926,-81.44017,2,153,39,4,341219670,201312,0,0
8403900644,MURRAY MILITARY & HISTORICAL MUSEUM,MURRAY MILITARY & HISTORICAL MUSEUM,,HISTORIC PRESERVATION,,6840 SCHOOL ST,NEWTOWN,OH,45244,,,,,,39.12886,-84.35916,2,61,39,4,311278508,,,
8403900822,MUSEUM AT THE FRIENDS HOME,WAYNESVILLE AREA HERITAGE & CULTURAL CENTER AT THE FRIENDS,,HISTORY MUSEUM,,PO BOX 12,WAYNESVILLE,OH,45068,115 S 4TH ST,WAYNESVILLE,OH,45068,5138971607,39.55893,-84.1329,4,165,39,4,311755078,201312,42873,42873
8403900084,MUSEUM GALLERY/GALLERY MUSEUM,MUSEUM GALLERY/GALLERY MUSEUM,,ART MUSEUM,,1218 SYCAMORE ST,CINCINNATI,OH,45202,2161 CENTRAL AVENUE,CINCINNATI,OH,45202,,39.12146,-84.53151,1,61,39,4,,,,
8409400392,MUSEUM OF AMERICAN PORCELAIN ART,MUSEUM OF AMERICAN PORCELAIN ART,,GENERAL MUSEUM,,2000 AUBURN DR STE 300,CLEVELAND,OH,44122,,,,,,41.45703,-81.49417,2,35,39,4,464639965,,,
8403900371,MUSEUM OF BIOLOGICAL DIVERSITY,ACAROLOGICAL SOCIETY OF AMERICA,,GENERAL MUSEUM,,1315 KINNEAR RD,COLUMBUS,OH,43212,,,,,6142927773,39.99738,-83.04397,1,49,39,4,237350823,201412,0,0
8403901072,MUSEUM OF CAROUSEL ART & HISTORY,MUSEUM OF CAROUSEL ART & HISTORY,MERRY-GO-ROUND MUSEUM,GENERAL MUSEUM,,301 JACKSON ST,SANDUSKY,OH,44870,,,,,4196266111,41.45315,-82.71199,3,43,39,4,341622284,201312,239130,222263
8403900418,MUSEUM OF CERAMICS,MUSEUM OF CERAMICS FOUNDATION,MUSEUM OF CERAMICS FOUNDATION,HISTORY MUSEUM,,PO BOX 60,E LIVERPOOL,OH,43920,400 EAST FIFTH STREET,E LIVERPOOL,OH,43920,3303866001,40.61847,-80.57696,3,29,39,4,262710567,201412,94836,85894
8403900098,MUSEUM OF CONTEMPORARY ART CLEVELAND,MUSEUM OF CONTEMPORARY ART CLEVELAND,,GENERAL MUSEUM,,8501 CARNEGIE AVE,CLEVELAND,OH,44106,,,,,2164218671,41.5013,-81.62787,1,35,39,4,,,,
8403900473,MUSEUM OF HISPANIC AND LATINO CULTURES,MUSEUM OF HISPANIC AND LATINO CULTURES INC,,ART MUSEUM,,PO BOX 768,LORAIN,OH,44052,,,,,,41.45496,-82.16739,2,93,39,4,273901635,201312,5159,4623
8403900496,MUSEUM OF MOTIVATION,THE MUSEUM OF MOTIVATION,,GENERAL MUSEUM,,12127 CLEVELAND AVENUE NW,UNIONTOWN,OH,44685,,,,,3307059355,40.96172,-81.40923,2,151,39,4,300567856,,,
8403901287,MUSEUM OF POSTAL HISTORY,MUSEUM OF POSTAL HISTORY INC,MUSEUM OF POSTAL HISTORY,GENERAL MUSEUM,,339 N MAIN ST,DELPHOS,OH,45833,,,,,4193035482,40.84546,-84.33982,3,3,39,4,352347514,201312,125065,34246
8403900464,MUSIC HALL REVITALIZATION COMPANY,MUSIC HALL REVITALIZATION COMPANY INC,,HISTORIC PRESERVATION,,1241 ELM ST,CINCINNATI,OH,45202,,,,,,39.10811,-84.51816,1,61,39,4,273055959,201412,1212128,1212128
8403900091,NATHAN L. DAUBY SCOUT MUSEUM,NATHAN L. DAUBY SCOUT MUSEUM,,GENERAL MUSEUM,,2241 WOODLAND AVENUE,CLEVELAND,OH,44115,,,,,2168616060,41.4925,-81.67344,1,35,39,4,,,,
8409501678,NATIONAL AFRO-AMERICAN MUSEUM AND CULTURAL CENTER,NATIONAL AFRO-AMERICAN MUSEUM AND CULTURAL CENTER,,GENERAL MUSEUM,CENTRAL STATE UNIVERSITY,1350 BRUSH ROW ROAD,XENIA,OH,45385,,,,,9373764944,39.68329,-83.94116,4,,39,4,316056634,,,
8403900637,NATIONAL AFRO-AMERICAN MUSEUM FOUNDATION,NATIONAL AFRO-AMERICAN MUSEUM FOUNDATION,,GENERAL MUSEUM,,1350 BRUSH ROW RD,WILBERFORCE,OH,45384,,,,,9373764944,39.71375,-83.8811,4,,39,4,311243785,201412,0,0
8403900309,NATIONAL AIR RACING MUSEUM,THE NATIONAL AIR RACING MUSEUM,,GENERAL MUSEUM,,193 BELLMORE CT,WADSWORTH,OH,44281,,,,,,41.06441,-81.72585,4,103,39,4,223935506,201212,0,0
8409400443,NATIONAL ARCHIVES AT DAYTON,NATIONAL ARCHIVES AT DAYTON,,GENERAL MUSEUM,,8801 KINGSRIDGE DR,DAYTON,OH,45458,,,,,,39.63,-84.21843,2,113,39,4,,,,
8403900375,NATIONAL CAMBRIDGE COLLECTORS,NATIONAL CAMBRIDGE COLLECTORS INC,NATIONAL CAMBRIDGE COLLECTORS,GENERAL MUSEUM,,PO BOX 416,CAMBRIDGE,OH,43725,,,,,7404324245,40.0273,-81.58833,3,59,39,4,237366120,201312,208684,208684
8409400462,NATIONAL CLEVELAND-STYLE POLKA HALL OF FAME AND MUSEUM,NATIONAL CLEVELAND-STYLE POLKA HALL OF FAME AND MUSEUM,,GENERAL MUSEUM,,605 E. 222ND ST.,EUCLID,OH,44123,,,,,,41.59679,-81.52642,2,35,39,4,,,,
8409400465,NATIONAL CONSTRUCTION EQUIPMENT MUSEUM,NATIONAL CONSTRUCTION EQUIPMENT MUSEUM,,GENERAL MUSEUM,,16623 LIBERTY HI RD.,BOWLING GREEN,OH,43402,,,,,,41.39527,-83.71055,4,173,39,4,,,,
8403900489,NATIONAL DIRT LATE MODEL HALL OF FAME,NATIONAL DIRT LATE MODEL HALL OF FAME INC,,GENERAL MUSEUM,,3811 BERRYLEAF COURT,RIVERSIDE,OH,45424,,,,,,39.80788,-84.1191,2,113,39,4,300186451,201412,0,0
8403900755,NATIONAL FIRST LADIES LIBRARY,NATIONAL FIRST LADIES LIBRARY,,GENERAL MUSEUM,,331 MARKET AVE S,CANTON,OH,44702,,,,,3304520876,40.79774,-81.37519,1,151,39,4,311576332,201309,1012271,978868
8403900906,NATIONAL FOOTBALL MUSEUM,NATIONAL FOOTBALL MUSEUM INC,PRO FOOTBALL HALL OF FAME,GENERAL MUSEUM,,2121 GEORGE HALAS DR NW,CANTON,OH,44708,,,,,3304568207,40.82278,-81.39761,1,151,39,4,340898576,201312,19010069,14935236
8403900719,NATIONAL HISTORICAL VEHICLE SOCIETY FOUNDATION,NATIONAL HISTORICAL VEHICLE SOCIETY FOUNDATION,,HISTORY MUSEUM,,11034 WOODWARD LANE,CINCINNATI,OH,45241,,,,,5137714866,39.27107,-84.43598,2,61,39,4,311460728,201312,0,0
8403900995,NATIONAL IMPERIAL GLASS MUSEUM,NATIONAL IMPERIAL GLASS COLLECTORS SOCIETY,,GENERAL MUSEUM,,3200 BELMONT ST,BELLAIRE,OH,43906,,,,,7406713971,40.01737,-80.76369,4,13,39,4,341398706,201312,156266,43545
8409400477,NATIONAL MCKINLEY BIRTHPLACE MEMORIAL & MCKINLEY BIRTHPLACE,NATIONAL MCKINLEY BIRTHPLACE MEMORIAL & MCKINLEY BIRTHPLACE,,GENERAL MUSEUM,,40 N. MAIN ST.,NILES,OH,44446,,,,,,41.18085,-80.76527,2,155,39,4,,,,
8403900085,NATIONAL MUSEUM OF CAMBRIDGE GLASS,NATIONAL MUSEUM OF CAMBRIDGE GLASS,,GENERAL MUSEUM,,136 S 9TH ST,CAMBRIDGE,OH,43725,,,,,7404324245,40.02397,-81.58837,3,59,39,4,,,,
8403901446,NATIONAL MUSEUM OF THE GREAT LAKES,NATIONAL MUSEUM OF THE GREAT LAKES,,GENERAL MUSEUM,,1701 FRONT ST,TOLEDO,OH,43605,1701 FRONT ST,TOLEDO,OH,43605,4192145000,41.65755,-83.5098,1,95,39,4,,,,
8409400487,NATIONAL MUSEUM OF THE U.S. AIR FORCE,NATIONAL MUSEUM OF THE U.S. AIR FORCE,U.S. AIR FORCE MUSEUM,GENERAL MUSEUM,,1100 SPAATZ STREET,DAYTON,OH,45431,,,,,,39.76136,-84.16753,1,113,39,4,,,,
8403900702,NATIONAL UNDERGROUND RAILROAD FREEDOM CENTER,NATIONAL UNDERGROUND RAILROAD FREEDOM CENTER INC,,HISTORY MUSEUM,,50 E FREEDOM WAY,CINCINNATI,OH,45202,,,,,5133337739,39.09765,-84.51553,1,61,39,4,311436217,201306,8128396,7791905
8403901150,NATIONAL WHITETAIL DEER EDUCATION,NATIONAL WHITETAIL DEER EDUCATION,,GENERAL MUSEUM,,14250 CADIZ RD,CAMBRIDGE,OH,43725,,,,,7404353335,40.03405,-83.15842,2,49,39,4,341821699,201312,2941650,1271798
8403900697,NATIVE AMERICAN INDIAN CENTER OF CENTRAL OHIO,NATIVE AMERICAN INDIAN CENTER OF CENTRAL OHIO,,GENERAL MUSEUM,,PO BOX 7705,COLUMBUS,OH,43207,67 E INNIS AVE #2,COLUMBUS,OH,43207,6144436120,39.92618,-82.99432,1,49,39,4,311427508,201306,520752,520752
8403900079,NATURE CENTER AT SHAKER LAKES,SHAKER LAKES REGIONAL NATURE CENTER,,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,2600 SOUTH PARK BLVD,CLEVELAND,OH,44120,,,,,2163215935,41.48352,-81.57224,2,35,39,4,346576569,201308,1270840,1126322
8403900387,NAVARRE-BETHLEHEM TOWNSHIP HISTORICAL SOCIETY,NAVARRE-BETHLEHEM TOWNSHIP HISTORICAL SOCIETY INC,,HISTORIC PRESERVATION,,PO BOX 291,NAVARRE,OH,44662,123 HIGH STREET,NAVARRE,OH,44662,3308795938,40.72177,-81.5276,2,151,39,4,237432158,201412,0,0
8403901206,NEFF MARINE CORPS MUSEUM,NEFF MARINE CORPS MUSEUM INC,,HISTORY MUSEUM,,8671 TR 251,FINDLAY,OH,45840,8761 TOWNSHIP ROAD 251,FINDLAY,OH,45840,4193877263,41.02885,-83.53566,4,63,39,4,341949835,201312,0,0
8403901188,NEGRO LEAGUE BASEBALL LEGENDS HALL OF FAME,NEGRO LEAGUE BASEBALL LEGENDS HALL OF FAME INC,,GENERAL MUSEUM,,19801 WINSLOW ROAD,SHAKER HEIGHTS,OH,44122,,,,,,41.46571,-81.54011,2,35,39,4,341913850,201412,0,0
8403900531,NEW ALBANY-PLAIN TOWNSHIP HISTORICAL SOCIETY,NEW ALBANY-PLAIN TOWNSHIP HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 219,NEW ALBANY,OH,43054,,,,,6148559861,40.0819,-82.81929,2,49,39,4,310891638,201312,45884,45884
8403900740,NEW BREMEN HISTORIC ASSOCIATION,NEW BREMEN HISTORIC ASSOCIATION,,HISTORIC PRESERVATION,,PO BOX 73,NEW BREMEN,OH,45869,122 N MAIN ST,NEW BREMEN,OH,45869,4196291014,40.4383,-84.38259,3,11,39,4,311540886,201312,69374,69374
8403900563,NEW CARLISLE HISTORICAL SOCIETY,NEW CARLISLE HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,310 NORTH SCOTT STREET,NEW CARLISLE,OH,45344,,,,,8708987200,39.9374,-84.03304,2,23,39,4,310988213,201412,0,0
8403901008,NEW KNOXVILLE HISTORICAL SOCIETY,NEW KNOXVILLE HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,105 EAST GERMAN STREET,NEW KNOXVILLE,OH,45871,107 EAST GERMAN STREET,NEW KNOXVILLE,OH,45871,4197532721,40.49224,-84.30271,4,,39,4,341424652,201403,0,0
8403901039,NEW LONDON AREA HISTORICAL SOCIETY,NEW LONDON AREA HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,210 E MAIN ST,NEW LONDON,OH,44851,,,,,4199293674,41.08451,-82.39075,4,77,39,4,341516251,201312,10659,10586
8403901123,NEW WASHINGTON OHIO HISTORICAL SOCIETY,NEW WASHINGTON OHIO HISTORICAL SOCIETY INC,,HISTORIC PRESERVATION,,PO BOX 463,NEW WASHINGTN,OH,44854,,,,,,40.95583,-82.85161,4,33,39,4,341752092,201312,2263,2263
8403900333,NEW YORK CENTRAL SYSTEM HISTORICAL SOCIETY,NEW YORK CENTRAL SYSTEM HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 130,GATES MILLS,OH,44040,,,,,,41.52298,-81.41618,4,35,39,4,237084709,201312,171521,158774
8403901421,NEWTON VETERANS ASSOCIATION,VILLAGE OF NEWTOWN VETERANS ASSOCIATION,,HISTORIC PRESERVATION,,6903 MAIN STREET,NEWTOWN,OH,45244,,,,,,39.12443,-84.36123,2,61,39,4,900419465,201312,0,0
